"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"B1","C1","D1","A2","B2","C2","D2","A3","B3","C3","D3","A4","B4","C4","D4","A5","B5","C5","D5","A6","B6","C6","D6",NA
"0.0175883401577345","0","-0.0322697473042456","-0.0592183761218839","-0.0437542149662255","-0.0830886355477656","-0.0540292318091016","-0.129313748091371","-0.0602798680014687","-0.0567907438318806","-0.105677898424086","-0.0925887802943134","-0.10950712925955","-0.0945633741717487","-0.0975865691535125","-0.0484323378347478","-0.0672543595217588","-0.0736224192834874","-0.0513656205765957","-0.0721010570012577","-0.0794624900120011","-0.0649985325484719","-0.129643105076276","NA"
