"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"B1","C1","D1","A2","B2","C2","D2","A3","B3","C3","D3","A4","B4","C4","D4","A5","B5","C5","D5","A6","B6","C6","D6",NA
"0.0302813483416763","0","-0.0697609199849178","-0.146050988824011","-0.0862589680933503","-0.114398490144991","-0.0402538699924985","-0.0601455687297461","-0.0870783773555591","-0.0574102653538903","-0.171108015145116","-0.070189378719642","-0.181184453084351","-0.118783515153085","-0.0837312470515156","-0.0576699025176186","-0.0215457612459076","-0.0798266830831214","-0.0745586749538555","-0.12030196137906","-0.0899391984298964","-0.105679477538081","-0.117255949028202","NA"
